coef,se,pval,bw,n_left,n_right,covariate
-0.00025506807352220287,0.0050504165229394386,0.959720472018171,0.01067747461027886,130,54,Lagged vote share (t-1)
0.3034674482722899,0.3441639381703969,0.37791060790229536,0.013627421849505173,446,200,N candidates in division
4313.966580296343,2266.0677278128596,0.056946193024567965,0.011366573116752095,335,172,Total formal votes (division size)
