year,state,division_id,division,candidate_id,surname,given_name,ballot_position,party_ab,party_name,votes,total_formal_votes,vote_share,party_std,is_major,is_independent,division_link,above_threshold,running_var,funding_rate,funding_amount,n_candidates,next_vote_share,next_votes,next_total_formal_votes,contests_next,next_vote_share_uncond,vote_share_change,election_pair,next_year,lagged_vote_share
2004,NSW,114,Cunningham,15136,DAKERS,Jeff,5,CDP,Christian Democratic Party (Fred Nile Group),2547.0,73255.0,0.0347689577503242,CDP,False,False,Cunningham,0,-0.005231042249675799,1.94,0.0,11,0.0264991867409087,2232.0,84229.0,1,0.0264991867409087,-0.008269771009415502,2004-2007,2007,
2004,NSW,114,Cunningham,15480,SCROGIE,Christopher,6,LFF,liberals for forests,509.0,73255.0,0.0069483311719336,LFF,False,False,Cunningham,0,-0.0330516688280664,1.94,0.0,11,,,,0,0.0,,2004-2007,2007,
2004,NSW,114,Cunningham,15514,WILCOCK,Paul,7,IND,Independent,375.0,73255.0,0.0051191044979864,IND,False,True,Cunningham,0,-0.0348808955020136,1.94,0.0,11,,,,0,0.0,,2004-2007,2007,
2004,NSW,114,Cunningham,15111,WILLIAMS,Chris,9,SAL,Socialist Alliance,310.0,73255.0,0.0042317930516688,SAL,False,False,Cunningham,0,-0.0357682069483312,1.94,0.0,11,0.0083819112182265,706.0,84229.0,1,0.0083819112182265,0.0041501181665577,2004-2007,2007,
2004,NSW,114,Cunningham,15426,MOULDS,David,10,IND,Independent,1796.0,73255.0,0.0245170978090232,IND,False,True,Cunningham,0,-0.0154829021909768,1.94,0.0,11,,,,0,0.0,,2004-2007,2007,
2004,NSW,115,Dobell,15481,SANZARI,Frank,1,LFF,liberals for forests,1487.0,75398.0,0.0197220085413406,LFF,False,False,Dobell,0,-0.0202779914586594,1.94,0.0,12,,,,0,0.0,,2004-2007,2007,
2004,NSW,115,Dobell,15383,PATON,Naomi,2,FFP,Family First,1656.0,75398.0,0.0219634473062945,FFP,False,False,Dobell,0,-0.0180365526937055,1.94,0.0,12,0.0170760716539637,1407.0,82396.0,1,0.0170760716539637,-0.0048873756523308,2004-2007,2007,
2004,NSW,115,Dobell,14892,WALLACE,Les,4,IND,Independent,430.0,75398.0,0.0057030690469243,IND,False,True,Dobell,0,-0.0342969309530757,1.94,0.0,12,0.0198917423175882,1639.0,82396.0,1,0.0198917423175882,0.0141886732706639,2004-2007,2007,
2004,NSW,115,Dobell,15445,CHIA,Siou Hong,6,ORP,Outdoor Recreation Party,445.0,75398.0,0.005902013316003,ORP,False,False,Dobell,0,-0.034097986683997,1.94,0.0,12,,,,0,0.0,,2004-2007,2007,
2004,NSW,115,Dobell,14196,UNGER,Paul,8,IND,Independent,475.0,75398.0,0.0062999018541605,IND,False,True,Dobell,0,-0.0337000981458395,1.94,0.0,12,0.0198917423175882,1639.0,82396.0,1,0.0198917423175882,0.0135918404634277,2004-2007,2007,
