year,state,division_id,division,candidate_id,surname,given_name,ballot_position,party_ab,party_name,votes,total_formal_votes,vote_share,party_std,is_major,is_independent,division_link,above_threshold,running_var,funding_rate,funding_amount,n_candidates,next_vote_share,next_votes,next_total_formal_votes,contests_next,next_vote_share_uncond,vote_share_change,election_pair,next_year,lagged_vote_share
2007,VIC,213,Gippsland,17459,MCADAM,Helen,1,WWW,What Women Want (Australia),1825.0,88141.0,0.0207054605688612,WWW,False,False,Gippsland,0,-0.0192945394311388,2.1,0.0,6,,,,0,0.0,,2007-2010,2010,
2007,VIC,213,Gippsland,18382,WRATHALL,Jeff,2,GRN,Australian Greens,4881.0,88141.0,0.0553771797460886,GRN,True,False,Gippsland,1,0.015377179746088598,2.1,10250.1,6,0.0656731896473983,5826.0,88712.0,1,0.0656731896473983,0.010296009901309695,2007-2010,2010,0.0438088086913672
2007,VIC,213,Gippsland,17705,ROWELL,Michael,3,FFP,Family First,3802.0,88141.0,0.0431354307303071,FFP,False,False,Gippsland,1,0.003135430730307101,2.1,7984.200000000001,6,0.033400216430697,2963.0,88712.0,1,0.033400216430697,-0.0097352142996101,2007-2010,2010,0.0282164394490461
2007,VIC,213,Gippsland,17307,McGAURAN,Peter,4,NP,The Nationals,42632.0,88141.0,0.4836795588885989,NP,True,False,Gippsland,1,0.44367955888859895,2.1,89527.2,6,0.5300297592208495,47020.0,88712.0,1,0.5300297592208495,0.04635020033225057,2007-2010,2010,0.4872586057207217
2007,VIC,213,Gippsland,14642,BUCKLEY,Ben,5,IND,Independent,2787.0,88141.0,0.0316197910166664,IND,False,True,Gippsland,0,-0.008380208983333602,2.1,0.0,6,,,,0,0.0,,2007-2010,2010,0.0368280263744515
2007,VIC,213,Gippsland,18161,ROWE,Jane,6,ALP,Australian Labor Party,32214.0,88141.0,0.3654825790494775,ALP,True,False,Gippsland,1,0.3254825790494775,2.1,67649.40000000001,6,0.3157182793759581,28008.0,88712.0,1,0.3157182793759581,-0.04976429967351942,2007-2010,2010,0.3408616279888307
2007,VIC,214,Goldstein,17954,BAILEY,Michael,1,DEM,Australian Democrats,1422.0,85299.0,0.0166707698800689,DEM,False,False,Goldstein,0,-0.0233292301199311,2.1,0.0,6,,,,0,0.0,,2007-2010,2010,0.0122880734841452
2007,VIC,214,Goldstein,18080,MASON,Julia,2,ALP,Australian Labor Party,28734.0,85299.0,0.3368620968592832,ALP,True,False,Goldstein,1,0.2968620968592832,2.1,60341.4,6,0.298339601220464,25227.0,84558.0,1,0.298339601220464,-0.03852249563881921,2007-2010,2010,0.3046489470855523
2007,VIC,214,Goldstein,18389,PILLING,Neil,3,GRN,Australian Greens,8846.0,85299.0,0.1037057878755905,GRN,True,False,Goldstein,1,0.0637057878755905,2.1,18576.600000000002,6,0.1621135788452896,13708.0,84558.0,1,0.1621135788452896,0.0584077909696991,2007-2010,2010,0.0885694044070943
2007,VIC,214,Goldstein,17883,KHOO,Joyce,4,FFP,Family First,970.0,85299.0,0.0113717628577122,FFP,False,False,Goldstein,0,-0.0286282371422878,2.1,0.0,6,0.0140377019324014,1187.0,84558.0,1,0.0140377019324014,0.0026659390746892,2007-2010,2010,0.0132896858357355
2007,VIC,214,Goldstein,17263,ROBB,Andrew,5,LP,Liberal,45141.0,85299.0,0.5292090176907115,LP,True,False,Goldstein,1,0.4892090176907115,2.1,94796.1,6,0.5255091180018449,44436.0,84558.0,1,0.5255091180018449,-0.003699899688866637,2007-2010,2010,0.5597913714760346
2007,VIC,214,Goldstein,17573,HORNE,Colin,6,CEC,Citizens Electoral Council,186.0,85299.0,0.0021805648366334,CEC,False,False,Goldstein,0,-0.0378194351633666,2.1,0.0,6,,,,0,0.0,,2007-2010,2010,0.0020520838422826
2007,VIC,309,Gorton,17987,HUGHES,Vern,1,DLP,D.L.P. - Democratic Labor Party,3516.0,94832.0,0.0370760924582419,DLP,False,False,Gorton,0,-0.0029239075417581,2.1,0.0,5,,,,0,0.0,,2007-2010,2010,
2007,VIC,309,Gorton,18141,O'CONNOR,Brendan,2,ALP,Australian Labor Party,58732.0,94832.0,0.6193268095157752,ALP,True,False,Gorton,1,0.5793268095157752,2.1,123337.20000000001,5,0.5997550645506965,58767.0,97985.0,1,0.5997550645506965,-0.01957174496507874,2007-2010,2010,0.593717010665793
2007,VIC,309,Gorton,17268,JENNISON,Susan,3,LP,Liberal,23063.0,94832.0,0.2431984983971655,LP,True,False,Gorton,1,0.2031984983971655,2.1,48432.3,5,0.2359136602541205,23116.0,97985.0,1,0.2359136602541205,-0.007284838143045008,2007-2010,2010,0.3241842913132637
2007,VIC,309,Gorton,17645,AMBERLEY,Scott,4,FFP,Family First,3746.0,94832.0,0.0395014341150666,FFP,False,False,Gorton,0,-0.0004985658849334038,2.1,0.0,5,0.0627953258151757,6153.0,97985.0,1,0.0627953258151757,0.023293891700109107,2007-2010,2010,0.0248989843835317
2007,VIC,309,Gorton,18343,TRUONG,Huong,5,GRN,Australian Greens,5775.0,94832.0,0.0608971655137506,GRN,True,False,Gorton,1,0.0208971655137506,2.1,12127.5,5,0.1015359493800071,9949.0,97985.0,1,0.1015359493800071,0.040638783866256495,2007-2010,2010,0.0510113695654811
2007,VIC,215,Higgins,17294,COSTELLO,Peter,1,LP,Liberal,43761.0,81629.0,0.5360962403067537,LP,True,False,Higgins,1,0.49609624030675376,2.1,91898.1,8,0.517363885576604,42086.0,81347.0,1,0.517363885576604,-0.01873235473014978,2007-2010,2010,0.5519882885952624
2007,VIC,215,Higgins,18403,WILBUR-HAM,Michael,2,GRN,Australian Greens,8777.0,81629.0,0.1075230616570091,GRN,True,False,Higgins,1,0.06752306165700911,2.1,18431.7,8,0.178974024856479,14559.0,81347.0,1,0.178974024856479,0.0714509631994699,2007-2010,2010,0.1134920935397973
2007,VIC,215,Higgins,17639,BADWAL,Penny,3,FFP,Family First,627.0,81629.0,0.0076810937289443,FFP,False,False,Higgins,0,-0.0323189062710557,2.1,0.0,8,0.0095516736941743,777.0,81347.0,1,0.0095516736941743,0.00187057996523,2007-2010,2010,0.0083039917212483
2007,VIC,215,Higgins,17472,MEDDINGS,Graeme,4,IND,Independent,227.0,81629.0,0.0027808744441313,IND,False,True,Higgins,0,-0.037219125555868704,2.1,0.0,8,0.0150589450133379,1225.0,81347.0,1,0.0150589450133379,0.012278070569206599,2007-2010,2010,
2007,VIC,215,Higgins,18472,MAYNE,Stephen,5,IND,Independent,1615.0,81629.0,0.0197846353624324,IND,False,True,Higgins,0,-0.020215364637567602,2.1,0.0,8,0.0150589450133379,1225.0,81347.0,1,0.0150589450133379,-0.004725690349094499,2007-2010,2010,
2007,VIC,215,Higgins,18158,NORMAN,Barbara,6,ALP,Australian Labor Party,25367.0,81629.0,0.3107596564946281,ALP,True,False,Higgins,1,0.27075965649462813,2.1,53270.700000000004,8,0.2790514708594048,22700.0,81347.0,1,0.2790514708594048,-0.03170818563522332,2007-2010,2010,0.3049760850086447
2007,VIC,215,Higgins,17978,DETTMAN,Mary,7,DEM,Australian Democrats,990.0,81629.0,0.0121280427299121,DEM,False,False,Higgins,0,-0.0278719572700879,2.1,0.0,8,,,,0,0.0,,2007-2010,2010,0.0181728694203611
2007,VIC,215,Higgins,18522,FORDE,Genevieve Maria,8,IND,Independent,265.0,81629.0,0.0032463952761886,IND,False,True,Higgins,0,-0.0367536047238114,2.1,0.0,8,0.0150589450133379,1225.0,81347.0,1,0.0150589450133379,0.011812549737149299,2007-2010,2010,
2007,VIC,216,Holt,17253,CICCHIELLO,Emanuele,1,LP,Liberal,31785.0,92875.0,0.3422341857335128,LP,True,False,Holt,1,0.3022341857335128,2.1,66748.5,6,0.3061803338740907,29254.0,95545.0,1,0.3061803338740907,-0.03605385185942206,2007-2010,2010,0.4285346697217355
2007,VIC,216,Holt,17662,DE ZILWA,Yasmin,2,FFP,Family First,4076.0,92875.0,0.0438869448183041,FFP,False,False,Holt,1,0.0038869448183041014,2.1,8559.6,6,0.0499450520697053,4772.0,95545.0,1,0.0499450520697053,0.0060581072514011985,2007-2010,2010,0.0416967885018318
2007,VIC,216,Holt,18358,BYRNE,Anthony,3,ALP,Australian Labor Party,51689.0,92875.0,0.5565437415881561,ALP,True,False,Holt,1,0.5165437415881561,2.1,108546.90000000001,6,0.5442252341828457,51998.0,95545.0,1,0.5442252341828457,-0.012318507405310375,2007-2010,2010,0.4566551897369291
2007,VIC,216,Holt,17964,SEYMOUR,Ken,4,DEM,Australian Democrats,1155.0,92875.0,0.012436069986541,DEM,False,False,Holt,0,-0.027563930013459,2.1,0.0,6,,,,0,0.0,,2007-2010,2010,0.0142134218813179
2007,VIC,216,Holt,18355,KELEHER,Lynette,5,GRN,Australian Greens,3823.0,92875.0,0.0411628532974428,GRN,True,False,Holt,1,0.001162853297442798,2.1,8028.3,6,0.0915275524621905,8745.0,95545.0,1,0.0915275524621905,0.05036469916474771,2007-2010,2010,0.0445762317277884
2007,VIC,216,Holt,17578,MORGAN,Chris,6,CEC,Citizens Electoral Council,347.0,92875.0,0.003736204576043,CEC,False,False,Holt,0,-0.036263795423957,2.1,0.0,6,,,,0,0.0,,2007-2010,2010,0.0143236984303971
2007,VIC,217,Hotham,18350,BILLMAN,Matthew,1,GRN,Australian Greens,5572.0,81331.0,0.0685101621767837,GRN,True,False,Hotham,1,0.028510162176783697,2.1,11701.2,7,0.1018901209677419,8086.0,79360.0,1,0.1018901209677419,0.0333799587909582,2007-2010,2010,0.0539028315646532
2007,VIC,217,Hotham,18189,CREAN,Simon,2,ALP,Australian Labor Party,44853.0,81331.0,0.5514871328275811,ALP,True,False,Hotham,1,0.5114871328275811,2.1,94191.3,7,0.5408266129032258,42920.0,79360.0,1,0.5408266129032258,-0.01066051992435535,2007-2010,2010,0.5121837750842428
2007,VIC,217,Hotham,17685,WOODWARD,Mike,3,CEC,Citizens Electoral Council,240.0,81331.0,0.0029509043292225,CEC,False,False,Hotham,0,-0.0370490956707775,2.1,0.0,7,,,,0,0.0,,2007-2010,2010,0.0028164763868631
2007,VIC,217,Hotham,17986,FARRELL,Terry,4,DLP,D.L.P. - Democratic Labor Party,758.0,81331.0,0.0093199395064612,DLP,False,False,Hotham,0,-0.030680060493538802,2.1,0.0,7,,,,0,0.0,,2007-2010,2010,
2007,VIC,217,Hotham,17980,CADBY,Craig,5,DEM,Australian Democrats,800.0,81331.0,0.0098363477640752,DEM,False,False,Hotham,0,-0.0301636522359248,2.1,0.0,7,,,,0,0.0,,2007-2010,2010,0.0122592164160337
2007,VIC,217,Hotham,17282,ARBOREA,Vince,6,LP,Liberal,27451.0,81331.0,0.3375219780895354,LP,True,False,Hotham,1,0.2975219780895354,2.1,57647.100000000006,7,0.3290070564516129,26110.0,79360.0,1,0.3290070564516129,-0.008514921637922501,2007-2010,2010,0.3896796258109943
2007,VIC,217,Hotham,17712,DORIAN,Peter,7,FFP,Family First,1657.0,81331.0,0.0203735353063407,FFP,False,False,Hotham,0,-0.0196264646936593,2.1,0.0,7,0.0212701612903225,1688.0,79360.0,1,0.0212701612903225,0.0008966259839818004,2007-2010,2010,0.0257129205854247
2007,VIC,218,Indi,18052,LESCHEN,Zuvele,1,ALP,Australian Labor Party,27203.0,84691.0,0.3212029613536267,ALP,True,False,Indi,1,0.2812029613536267,2.1,57126.3,6,0.2720411947420014,23034.0,84671.0,1,0.2720411947420014,-0.0491617666116253,2007-2010,2010,0.262312116379102
2007,VIC,218,Indi,18388,ROBINSON,Helen,2,GRN,Australian Greens,6416.0,84691.0,0.0757577546610619,GRN,True,False,Indi,1,0.035757754661061895,2.1,13473.6,6,0.0944833532142055,8000.0,84671.0,1,0.0944833532142055,0.01872559855314361,2007-2010,2010,0.0642912377362138
2007,VIC,218,Indi,17935,BENSON,Sarah,3,DEM,Australian Democrats,1434.0,84691.0,0.0169321415498695,DEM,False,False,Indi,0,-0.023067858450130502,2.1,0.0,6,0.0111844669367315,947.0,84671.0,1,0.0111844669367315,-0.005747674613137998,2007-2010,2010,
2007,VIC,218,Indi,17274,MIRABELLA,Sophie,4,LP,Liberal,46052.0,84691.0,0.5437649809306774,LP,True,False,Indi,1,0.5037649809306773,2.1,96709.2,6,0.5262132253073661,44555.0,84671.0,1,0.5262132253073661,-0.017551755623311238,2007-2010,2010,0.6262867913585617
2007,VIC,218,Indi,17569,BECK,Jeremy,5,CEC,Citizens Electoral Council,354.0,84691.0,0.0041799010520598,CEC,False,False,Indi,0,-0.0358200989479402,2.1,0.0,6,,,,0,0.0,,2007-2010,2010,0.0067420617659852
2007,VIC,218,Indi,17654,RAINEY,Jim,6,FFP,Family First,3232.0,84691.0,0.0381622604527045,FFP,False,False,Indi,0,-0.0018377395472954985,2.1,0.0,6,0.0376752370941644,3190.0,84671.0,1,0.0376752370941644,-0.0004870233585401035,2007-2010,2010,0.0403677927601372
2007,VIC,219,Isaacs,15530,FORD,Gordon W,1,IND,Independent,1137.0,90361.0,0.0125828620754529,IND,False,True,Isaacs,0,-0.0274171379245471,2.1,0.0,7,0.0148387450035591,1355.0,91315.0,1,0.0148387450035591,0.0022558829281062003,2007-2010,2010,0.0077325719724006
2007,VIC,219,Isaacs,18022,NORRIE,Robert,2,LDP,LDP,492.0,90361.0,0.0054448268611458,LDP,False,False,Isaacs,0,-0.0345551731388542,2.1,0.0,7,,,,0,0.0,,2007-2010,2010,
2007,VIC,219,Isaacs,18398,LONG,Colin,3,GRN,Australian Greens,5636.0,90361.0,0.0623720410354024,GRN,True,False,Isaacs,1,0.0223720410354024,2.1,11835.6,7,0.1092920111701254,9980.0,91315.0,1,0.1092920111701254,0.046919970134722995,2007-2010,2010,0.0730787532714727
2007,VIC,219,Isaacs,17725,PLEITER,Jadah,4,FFP,Family First,2308.0,90361.0,0.0255419926738305,FFP,False,False,Isaacs,0,-0.0144580073261695,2.1,0.0,7,0.0369818759239993,3377.0,91315.0,1,0.0369818759239993,0.011439883250168797,2007-2010,2010,0.0240185581727337
2007,VIC,219,Isaacs,18048,DREYFUS,Mark,5,ALP,Australian Labor Party,44056.0,90361.0,0.4875554719403282,ALP,True,False,Isaacs,1,0.44755547194032824,2.1,92517.6,7,0.4942342441000931,45131.0,91315.0,1,0.4942342441000931,0.0066787721597648675,2007-2010,2010,0.4430763740185581
2007,VIC,219,Isaacs,17266,FOX,Ross,6,LP,Liberal,34762.0,90361.0,0.3847013645267316,LP,True,False,Isaacs,1,0.3447013645267316,2.1,73000.2,7,0.344653123802223,31472.0,91315.0,1,0.344653123802223,-0.04004824072450858,2007-2010,2010,0.432916964073281
2007,VIC,219,Isaacs,17960,CHIPP,Laura,7,DEM,Australian Democrats,1970.0,90361.0,0.0218014408871083,DEM,False,False,Isaacs,0,-0.018198559112891702,2.1,0.0,7,,,,0,0.0,,2007-2010,2010,0.0102545800618605
2007,VIC,220,Jagajaga,17579,LELE,Stephen,1,CEC,Citizens Electoral Council,496.0,87535.0,0.0056663049066087,CEC,False,False,Jagajaga,0,-0.0343336950933913,2.1,0.0,6,,,,0,0.0,,2007-2010,2010,0.0018939172521832
2007,VIC,220,Jagajaga,18074,MACKLIN,Jenny,2,ALP,Australian Labor Party,42154.0,87535.0,0.4815673730507797,ALP,True,False,Jagajaga,1,0.4415673730507797,2.1,88523.40000000001,6,0.4733602503985199,40682.0,85943.0,1,0.4733602503985199,-0.008207122652259757,2007-2010,2010,0.4477945216689853
2007,VIC,220,Jagajaga,18380,HODGSON,Lisa,3,GRN,Australian Greens,8971.0,87535.0,0.1024847203975552,GRN,True,False,Jagajaga,1,0.0624847203975552,2.1,18839.100000000002,6,0.1494827967373724,12847.0,85943.0,1,0.1494827967373724,0.04699807633981719,2007-2010,2010,0.0831336146930568
2007,VIC,220,Jagajaga,17656,CONLON,Andrew,4,FFP,Family First,2065.0,87535.0,0.0235905637744902,FFP,False,False,Jagajaga,0,-0.0164094362255098,2.1,0.0,6,0.0245395203797866,2109.0,85943.0,1,0.0245395203797866,0.0009489566052964006,2007-2010,2010,0.0228672971930275
2007,VIC,220,Jagajaga,17270,D'SOUZA,Conrad,5,LP,Liberal,32870.0,87535.0,0.3755069400811104,LP,True,False,Jagajaga,1,0.3355069400811104,2.1,69027.0,6,0.3461014858685408,29745.0,85943.0,1,0.3461014858685408,-0.029405454212569626,2007-2010,2010,0.423325578404667
2007,VIC,220,Jagajaga,17944,GRAHAM,Jason,6,DEM,Australian Democrats,979.0,87535.0,0.0111840977894556,DEM,False,False,Jagajaga,0,-0.0288159022105444,2.1,0.0,6,,,,0,0.0,,2007-2010,2010,0.0114921028326922
2007,VIC,221,Kooyong,18104,HARVEY,Ken,1,ALP,Australian Labor Party,24599.0,81928.0,0.3002514402890343,ALP,True,False,Kooyong,1,0.2602514402890343,2.1,51657.9,6,0.2739429429059997,22268.0,81287.0,1,0.2739429429059997,-0.02630849738303459,2007-2010,2010,0.290140103101835
2007,VIC,221,Kooyong,17643,LAIDLER,John,2,FFP,Family First,1261.0,81928.0,0.0153915633238941,FFP,False,False,Kooyong,0,-0.0246084366761059,2.1,0.0,6,0.0156482586391427,1272.0,81287.0,1,0.0156482586391427,0.0002566953152485993,2007-2010,2010,0.0137845397418691
2007,VIC,221,Kooyong,17267,GEORGIOU,Petro,3,LP,Liberal,45172.0,81928.0,0.5513621716629236,LP,True,False,Kooyong,1,0.5113621716629235,2.1,94861.2,6,0.5256437068657965,42728.0,81287.0,1,0.5256437068657965,-0.025718464797127027,2007-2010,2010,0.5466278675981788
2007,VIC,221,Kooyong,17953,COLLYER,David,4,DEM,Australian Democrats,1056.0,81928.0,0.0128893662728249,DEM,False,False,Kooyong,0,-0.0271106337271751,2.1,0.0,6,,,,0,0.0,,2007-2010,2010,0.0184630050045781
2007,VIC,221,Kooyong,17576,CURTIS,Pierre,5,CEC,Citizens Electoral Council,154.0,81928.0,0.0018796992481203,CEC,False,False,Kooyong,0,-0.0381203007518797,2.1,0.0,6,,,,0,0.0,,2007-2010,2010,0.0055940898315501
2007,VIC,221,Kooyong,18379,CAMPBELL,Peter,6,GRN,Australian Greens,9686.0,81928.0,0.1182257592032028,GRN,True,False,Kooyong,1,0.0782257592032028,2.1,20340.600000000002,6,0.184765091589061,15019.0,81287.0,1,0.184765091589061,0.06653933238585819,2007-2010,2010,0.1253903947219888
2007,VIC,223,La Trobe,17259,WOOD,Jason,1,LP,Liberal,39636.0,85283.0,0.4647585099023252,LP,True,False,La Trobe,1,0.4247585099023252,2.1,83235.6,7,0.4388125442430644,39053.0,88997.0,1,0.4388125442430644,-0.025945965659260828,2007-2010,2010,0.5121508793145592
2007,VIC,223,La Trobe,18054,COCKS,Rodney,2,ALP,Australian Labor Party,34448.0,85283.0,0.4039257530809188,ALP,True,False,La Trobe,1,0.36392575308091885,2.1,72340.8,7,0.381698259491893,33970.0,88997.0,1,0.381698259491893,-0.022227493589025815,2007-2010,2010,0.3377159691757471
2007,VIC,223,La Trobe,18369,TAYLOR,Bree,3,GRN,Australian Greens,7539.0,85283.0,0.0883997983185394,GRN,True,False,La Trobe,1,0.048399798318539404,2.1,15831.900000000001,7,0.1228243648662314,10931.0,88997.0,1,0.1228243648662314,0.03442456654769199,2007-2010,2010,0.0940808686367086
2007,VIC,223,La Trobe,17649,ZUBIC,Jim,4,FFP,Family First,2423.0,85283.0,0.0284112894715242,FFP,False,False,La Trobe,0,-0.0115887105284758,2.1,0.0,7,0.0215400519118621,1917.0,88997.0,1,0.0215400519118621,-0.0068712375596621,2007-2010,2010,0.0235427306994635
2007,VIC,223,La Trobe,17555,BEILHARZ,Kurt,5,CEC,Citizens Electoral Council,140.0,85283.0,0.0016415932835383,CEC,False,False,La Trobe,0,-0.0383584067164617,2.1,0.0,7,,,,0,0.0,,2007-2010,2010,0.001685299301437
2007,VIC,223,La Trobe,17995,SINGH,Surome,6,LDP,LDP,85.0,85283.0,0.0009966816364339,LDP,False,False,La Trobe,0,-0.0390033183635661,2.1,0.0,7,0.0065957279458858,587.0,88997.0,1,0.0065957279458858,0.0055990463094519,2007-2010,2010,
2007,VIC,223,La Trobe,17938,BEALE,Craig,7,DEM,Australian Democrats,1012.0,85283.0,0.0118663743067199,DEM,False,False,La Trobe,0,-0.028133625693280102,2.1,0.0,7,,,,0,0.0,,2007-2010,2010,0.0149232609898238
2007,VIC,222,Lalor,17264,CURTIS,Peter,1,LP,Liberal,28435.0,95526.0,0.2976676506919582,LP,True,False,Lalor,1,0.25766765069195824,2.1,59713.5,6,0.2305597550102725,23791.0,103188.0,1,0.2305597550102725,-0.06710789568168571,2007-2010,2010,0.3744635716375695
2007,VIC,222,Lalor,17659,GLEESON,Steve,2,FFP,Family First,4199.0,95526.0,0.0439566191403387,FFP,False,False,Lalor,1,0.0039566191403387005,2.1,8817.9,6,0.027910222118851,2880.0,103188.0,1,0.027910222118851,-0.0160463970214877,2007-2010,2010,0.0317833804740076
2007,VIC,222,Lalor,18027,KREPP,Libby,3,DLP,D.L.P. - Democratic Labor Party,969.0,95526.0,0.010143835186232,DLP,False,False,Lalor,0,-0.029856164813768002,2.1,0.0,6,,,,0,0.0,,2007-2010,2010,
2007,VIC,222,Lalor,18425,TILLEY,Jay,4,GRN,Australian Greens,3836.0,95526.0,0.0401566065783137,GRN,True,False,Lalor,1,0.00015660657831369912,2.1,8055.6,6,0.0682734426483699,7045.0,103188.0,1,0.0682734426483699,0.028116836070056203,2007-2010,2010,0.0412196430313079
2007,VIC,222,Lalor,17961,HOWE,Roger,5,DEM,Australian Democrats,879.0,95526.0,0.0092016833113497,DEM,False,False,Lalor,0,-0.030798316688650303,2.1,0.0,6,,,,0,0.0,,2007-2010,2010,0.0144104164634741
2007,VIC,222,Lalor,18108,GILLARD,Julia,6,ALP,Australian Labor Party,57208.0,95526.0,0.5988736050918074,ALP,True,False,Lalor,1,0.5588736050918074,2.1,120136.8,6,0.6424971895956895,66298.0,103188.0,1,0.6424971895956895,0.04362358450388204,2007-2010,2010,0.5324904905881206
2007,VIC,224,Mallee,17665,COULTHARD,Glenn,1,FFP,Family First,5435.0,83240.0,0.0652931283037001,FFP,False,False,Mallee,1,0.025293128303700098,2.1,11413.5,6,0.0547063950990141,4456.0,81453.0,1,0.0547063950990141,-0.010586733204685998,2007-2010,2010,0.0451612903225806
2007,VIC,224,Mallee,18058,ZIGOURAS,John,2,ALP,Australian Labor Party,18187.0,83240.0,0.2184887073522345,ALP,True,False,Mallee,1,0.1784887073522345,2.1,38192.700000000004,6,0.1988631480731219,16198.0,81453.0,1,0.1988631480731219,-0.01962555927911261,2007-2010,2010,0.2031363663466698
2007,VIC,224,Mallee,17563,LAHY,Chris,3,CEC,Citizens Electoral Council,600.0,83240.0,0.0072080730418068,CEC,False,False,Mallee,0,-0.032791926958193204,2.1,0.0,6,,,,0,0.0,,2007-2010,2010,0.0142746407489118
2007,VIC,224,Mallee,18368,FARRELLY,Liam,4,GRN,Australian Greens,3468.0,83240.0,0.0416626621816434,GRN,True,False,Mallee,1,0.001662662181643397,2.1,7282.8,6,0.0785729193522645,6400.0,81453.0,1,0.0785729193522645,0.0369102571706211,2007-2010,2010,0.0377556496332955
2007,VIC,224,Mallee,17966,McLEOD,Vikki,5,DEM,Australian Democrats,2323.0,83240.0,0.027907256126862,DEM,False,False,Mallee,0,-0.012092743873138002,2.1,0.0,6,,,,0,0.0,,2007-2010,2010,0.0155148768707888
2007,VIC,224,Mallee,17297,FORREST,John,6,NP,The Nationals,53227.0,83240.0,0.639440172993753,NP,True,False,Mallee,1,0.599440172993753,2.1,111776.70000000001,6,0.6678575374755994,54399.0,81453.0,1,0.6678575374755994,0.028417364481846397,2007-2010,2010,0.6841571760777533
2007,VIC,225,Maribyrnong,17566,KOZLOWSKI,Andre,1,CEC,Citizens Electoral Council,1141.0,79087.0,0.0144271498476361,CEC,False,False,Maribyrnong,0,-0.0255728501523639,2.1,0.0,6,,,,0,0.0,,2007-2010,2010,0.0084022850116556
2007,VIC,225,Maribyrnong,17962,LIVESAY,Robert,2,DEM,Australian Democrats,1242.0,79087.0,0.0157042244616687,DEM,False,False,Maribyrnong,0,-0.024295775538331302,2.1,0.0,6,0.0109831269915896,841.0,76572.0,1,0.0109831269915896,-0.004721097470079099,2007-2010,2010,0.0161513435971001
2007,VIC,225,Maribyrnong,17248,SOYLEMEZ,Ian,3,LP,Liberal,23741.0,79087.0,0.3001884001163276,LP,True,False,Maribyrnong,1,0.2601884001163276,2.1,49856.1,6,0.290732904978321,22262.0,76572.0,1,0.290732904978321,-0.009455495138006587,2007-2010,2010,0.3750416271742193
2007,VIC,225,Maribyrnong,17701,KEELING,Ian,4,FFP,Family First,2039.0,79087.0,0.0257817340397284,FFP,False,False,Maribyrnong,0,-0.014218265960271599,2.1,0.0,6,0.0259624928172177,1988.0,76572.0,1,0.0259624928172177,0.00018075877748929825,2007-2010,2010,0.0184824653533826
2007,VIC,225,Maribyrnong,18059,SHORTEN,Bill,5,ALP,Australian Labor Party,45528.0,79087.0,0.5756698319572117,ALP,True,False,Maribyrnong,1,0.5356698319572116,2.1,95608.8,6,0.553779449407094,42404.0,76572.0,1,0.553779449407094,-0.02189038255011766,2007-2010,2010,0.5132950790275892
2007,VIC,225,Maribyrnong,18386,MUNTZ,Bob,6,GRN,Australian Greens,5396.0,79087.0,0.0682286595774274,GRN,True,False,Maribyrnong,1,0.028228659577427394,2.1,11331.6,6,0.1185420258057775,9077.0,76572.0,1,0.1185420258057775,0.0503133662283501,2007-2010,2010,0.0686271998360529
2007,VIC,226,McEwen,17982,NEWNHAM,Robert A,1,LDP,LDP,806.0,96647.0,0.0083396277173631,LDP,False,False,McEwen,0,-0.0316603722826369,2.1,0.0,8,0.0126728000989467,1332.0,105107.0,1,0.0126728000989467,0.0043331723815835995,2007-2010,2010,
2007,VIC,226,McEwen,17265,BAILEY,Fran,2,LP,Liberal,44231.0,96647.0,0.4576551781224456,LP,True,False,McEwen,1,0.4176551781224456,2.1,92885.1,8,0.40010655807891,42054.0,105107.0,1,0.40010655807891,-0.057548620043535614,2007-2010,2010,0.5173991626438491
2007,VIC,226,McEwen,18067,MITCHELL,Rob,3,ALP,Australian Labor Party,38856.0,96647.0,0.402040415118938,ALP,True,False,McEwen,1,0.36204041511893803,2.1,81597.6,8,0.431693417184393,45374.0,105107.0,1,0.431693417184393,0.029653002065455014,2007-2010,2010,0.3455238051659841
2007,VIC,226,McEwen,17951,KANE,David Scott,4,DEM,Australian Democrats,951.0,96647.0,0.0098399329518764,DEM,False,False,McEwen,0,-0.0301600670481236,2.1,0.0,8,,,,0,0.0,,2007-2010,2010,0.0081562149671692
2007,VIC,226,McEwen,18340,MEACHER,Steve,5,GRN,Australian Greens,8387.0,96647.0,0.0867797241507755,GRN,True,False,McEwen,1,0.046779724150775505,2.1,17612.7,8,0.1183555805036772,12440.0,105107.0,1,0.1183555805036772,0.03157585635290169,2007-2010,2010,0.07648310416619
2007,VIC,226,McEwen,17660,CRANSON,Ian,6,FFP,Family First,2404.0,96647.0,0.0248740260949641,FFP,False,False,McEwen,0,-0.015125973905035901,2.1,0.0,8,0.0319483954446421,3358.0,105107.0,1,0.0319483954446421,0.007074369349677999,2007-2010,2010,0.0171589375185888
2007,VIC,226,McEwen,17671,McLENNAN,Rod,7,CEC,Citizens Electoral Council,162.0,96647.0,0.001676203089594,CEC,False,False,McEwen,0,-0.038323796910406,2.1,0.0,8,,,,0,0.0,,2007-2010,2010,0.0021505868356631
2007,VIC,226,McEwen,17503,TRUEMAN,Darren,8,IND,Independent,850.0,96647.0,0.008794892754043,IND,False,True,McEwen,0,-0.031205107245957,2.1,0.0,8,,,,0,0.0,,2007-2010,2010,0.0253952275275114
