year,state,division_id,division,candidate_id,surname,given_name,ballot_position,party_ab,party_name,votes,total_formal_votes,vote_share,party_std,is_major,is_independent
2007,NSW,119,Fowler,18113,IRWIN,Julia,4,ALP,Labor,50180.0,78107.0,0.6424520209456259,ALP,True,False
2007,NSW,120,Gilmore,17879,GASH,Joanna,1,LP,Liberal,40513.0,80397.0,0.5039118375063746,LP,True,False
2007,NSW,120,Gilmore,18521,BLAKE,Simon,2,CCE,Conservatives for Climate and Environment,370.0,80397.0,0.00460216177220543,CCE,False,False
2007,NSW,120,Gilmore,18041,REILLY,Neil,3,ALP,Labor,30386.0,80397.0,0.377949425973606,ALP,True,False
2007,NSW,120,Gilmore,17290,van der WIJNGAART,Ben,4,GRN,The Greens,6070.0,80397.0,0.0755003296142891,GRN,True,False
2007,NSW,120,Gilmore,18452,NONE,Of The Above,5,IND,Independent,686.0,80397.0,0.008532656691170069,IND,False,True
2007,NSW,120,Gilmore,17754,GREENHALGH,Brett,6,FFP,Family First,407.0,80397.0,0.0050623779494259735,FFP,False,False
2007,NSW,120,Gilmore,18100,HUNT,Warwick William,7,CEC,Citizens Electoral Council,59.0,80397.0,0.0007338582285408659,CEC,False,False
2007,NSW,120,Gilmore,18334,BRUMERSKYJ,Bohdan,8,CDP,Christian Democratic Party (Fred Nile Group),1755.0,80397.0,0.02182917273032576,CDP,False,False
2007,NSW,120,Gilmore,18306,RAMSEY,Kevin,9,LDP,LDP,151.0,80397.0,0.0018781795340622163,LDP,False,False
2007,NSW,121,Grayndler,18242,HINMAN,Pip,1,SAL,Socialist Alliance,1394.0,83840.0,0.016626908396946565,SAL,False,False
2007,NSW,121,Grayndler,17801,CAFFERY,Daniel,2,LP,Liberal,17485.0,83840.0,0.2085520038167939,LP,True,False
2007,NSW,121,Grayndler,18285,HENNIEN,Ehab,3,CDP,Christian Democratic Party (Fred Nile Group),1042.0,83840.0,0.012428435114503816,CDP,False,False
2007,NSW,121,Grayndler,18196,ALBANESE,Anthony,4,ALP,Labor,46509.0,83840.0,0.5547352099236641,ALP,True,False
2007,NSW,121,Grayndler,17892,O'CONNOR,Patrick,5,SEP,Socialist Equality Party,328.0,83840.0,0.0039122137404580155,SEP,False,False
2007,NSW,121,Grayndler,18435,KHAN,Saeed,6,GRN,The Greens,15675.0,83840.0,0.18696326335877864,GRN,True,False
2007,NSW,121,Grayndler,18077,GABRIEL,Jeffrey,7,DEM,Democrats,1407.0,83840.0,0.016781965648854962,DEM,False,False
2007,NSW,122,Greenway,14200,IVOR,F,1,IND,Independent,1343.0,80522.0,0.016678671667370408,IND,False,True
2007,NSW,122,Greenway,18032,VASSILI,Michael,2,ALP,Labor,30973.0,80522.0,0.3846526415141204,ALP,True,False
2007,NSW,122,Greenway,17861,MARKUS,Louise,3,LP,Liberal,40338.0,80522.0,0.5009562604008843,LP,True,False
2007,NSW,122,Greenway,18105,REVES,Goran,4,CEC,Citizens Electoral Council,228.0,80522.0,0.002831524303916942,CEC,False,False
2007,NSW,122,Greenway,18266,PHILLIPS,John,5,CDP,Christian Democratic Party (Fred Nile Group),1711.0,80522.0,0.021248851245622313,CDP,False,False
2007,NSW,122,Greenway,17430,WILLIAMS,Leigh,6,GRN,The Greens,4617.0,80522.0,0.05733836715431807,GRN,True,False
2007,NSW,122,Greenway,17747,MULLER,Joanne,7,FFP,Family First,1312.0,80522.0,0.016293683713767666,FFP,False,False
2007,NSW,124,Hughes,17863,VALE,Danna,1,LP,Liberal,40334.0,83519.0,0.4829320274428573,LP,True,False
2007,NSW,124,Hughes,17708,MEZYED,Julie,2,FFP,Family First,1033.0,83519.0,0.012368443108753697,FFP,False,False
2007,NSW,124,Hughes,17317,PATERSON,Jamie,3,GRN,The Greens,4646.0,83519.0,0.05562806068080317,GRN,True,False
2007,NSW,124,Hughes,18044,HOLLAND,Greg,4,ALP,Labor,35087.0,83519.0,0.4201079993773872,ALP,True,False
2007,NSW,124,Hughes,18278,VANDERJAGT,John,5,CDP,Christian Democratic Party (Fred Nile Group),2419.0,83519.0,0.028963469390198636,CDP,False,False
2007,NSW,125,Hume,17897,TRENT,Cathy,1,FFP,Family First,1958.0,84063.0,0.023292054768447475,FFP,False,False
2007,NSW,125,Hume,18393,PEET,Geoff,2,CDP,Christian Democratic Party (Fred Nile Group),2010.0,84063.0,0.023910638449734126,CDP,False,False
2007,NSW,125,Hume,17194,CLARK,Jim,3,GRN,The Greens,6414.0,84063.0,0.07629991791870383,GRN,True,False
2007,NSW,125,Hume,17952,SCHULTZ,Alby,4,LP,Liberal,41344.0,84063.0,0.49182160998298896,LP,True,False
2007,NSW,125,Hume,18135,GRANT,David,5,ALP,Labor,31882.0,84063.0,0.3792631716688674,ALP,True,False
2007,NSW,125,Hume,18164,COSGROVE,Lindsay D,6,CEC,Citizens Electoral Council,455.0,84063.0,0.005412607211258223,CEC,False,False
2007,NSW,126,Hunter,18170,ALBURY,Daniel,1,CEC,Citizens Electoral Council,1287.0,82677.0,0.015566602561776553,CEC,False,False
2007,NSW,126,Hunter,17344,DAVIS,Jan,2,GRN,The Greens,5265.0,82677.0,0.06368155593454045,GRN,True,False
2007,NSW,126,Hunter,17209,BLACK,Beth,3,NP,Nationals,22328.0,82677.0,0.2700630163165088,NP,True,False
2007,NSW,126,Hunter,18394,HARVEY,John,4,CCC,Climate Change Coalition,2500.0,82677.0,0.03023815571440667,CCC,False,False
2007,NSW,126,Hunter,18040,FITZGIBBON,Joel,5,ALP,Labor,49561.0,82677.0,0.5994532941446835,ALP,True,False
2007,NSW,126,Hunter,18540,NEVILLE,Bernie,6,CDP,Christian Democratic Party (Fred Nile Group),1736.0,82677.0,0.02099737532808399,CDP,False,False
2007,NSW,127,Kingsford Smith,17841,SAFARI,Alex,1,SEP,Socialist Equality Party,1096.0,86726.0,0.01263750201784932,SEP,False,False
2007,NSW,127,Kingsford Smith,17338,MAHONY,Sue,2,GRN,The Greens,8995.0,86726.0,0.10371745497313378,GRN,True,False
2007,NSW,127,Kingsford Smith,18120,GARRETT,Peter,3,ALP,Labor,45831.0,86726.0,0.52845744067523,ALP,True,False
2007,NSW,127,Kingsford Smith,18321,CAMPBELL,Marcus,4,CDP,Christian Democratic Party (Fred Nile Group),1402.0,86726.0,0.016165855683416736,CDP,False,False
2007,NSW,127,Kingsford Smith,17840,BEINKE,Caroline,5,LP,Liberal,29402.0,86726.0,0.3390217466503701,LP,True,False
2007,NSW,128,Lindsay,18217,BAYLEY,Grant,1,LDP,LDP,689.0,81709.0,0.008432363631913253,LDP,False,False
2007,NSW,128,Lindsay,17175,EDWARDS,Lesley,2,GRN,The Greens,2759.0,81709.0,0.03376617018933043,GRN,True,False
2007,NSW,128,Lindsay,17844,CHIJOFF,Karen,3,LP,Liberal,31176.0,81709.0,0.3815491561517091,LP,True,False
2007,NSW,128,Lindsay,18514,HARROLD,Lisa,4,IND,Independent,953.0,81709.0,0.011663341859525878,IND,False,True
2007,NSW,128,Lindsay,17729,MULLER,Iris,5,FFP,Family First,915.0,81709.0,0.01119827681161194,FFP,False,False
2007,NSW,128,Lindsay,18366,GREEN,Andrew,6,CDP,Christian Democratic Party (Fred Nile Group),2498.0,81709.0,0.03057190762339522,CDP,False,False
2007,NSW,128,Lindsay,18125,BRADBURY,David,7,ALP,Labor,41991.0,81709.0,0.5139091164987944,ALP,True,False
2007,NSW,128,Lindsay,17501,McNALLY,Kerry,8,IND,Independent,728.0,81709.0,0.008909667233719663,IND,False,True
2007,NSW,129,Lowe,17318,RERCERETNAM,Marc,1,GRN,The Greens,6774.0,78674.0,0.08610214302056587,GRN,True,False
2007,NSW,129,Lowe,18073,MURPHY,John,2,ALP,Labor,38766.0,78674.0,0.4927422019981188,ALP,True,False
2007,NSW,129,Lowe,18474,SHAILER,Bill,3,CDP,Christian Democratic Party (Fred Nile Group),1616.0,78674.0,0.020540458092889645,CDP,False,False
2007,NSW,129,Lowe,17886,TSOLAKIS,Jim,4,LP,Liberal,31518.0,78674.0,0.4006151968884257,LP,True,False
2007,NSW,130,Lyne,17316,WRIGHT,Barry,1,IND,Independent,979.0,79062.0,0.01238268700513521,IND,False,True
2007,NSW,130,Lyne,17154,RUSSELL,Susie,2,GRN,The Greens,5649.0,79062.0,0.0714502542308568,GRN,True,False
2007,NSW,130,Lyne,17198,VAILE,Mark,3,NP,Nationals,41319.0,79062.0,0.5226151627836382,NP,True,False
2007,NSW,130,Lyne,18030,LANGLEY,James,4,ALP,Labor,25358.0,79062.0,0.3207356252055349,ALP,True,False
2007,NSW,130,Lyne,18457,SCOTT-IRVING,Stewart Gordon,5,IND,Independent,330.0,79062.0,0.004173939439933217,IND,False,True
2007,NSW,130,Lyne,18459,HARRISON,Jamie,6,IND,Independent,3326.0,79062.0,0.042068250233993576,IND,False,True
2007,NSW,130,Lyne,18440,RIACH,Rodger,7,IND,Independent,238.0,79062.0,0.0030102957172851684,IND,False,True
2007,NSW,130,Lyne,18102,MULDOON,Graeme,8,CEC,Citizens Electoral Council,184.0,79062.0,0.002327287445296097,CEC,False,False
2007,NSW,130,Lyne,18293,WALDRON,Robert L,9,CDP,Christian Democratic Party (Fred Nile Group),1679.0,79062.0,0.02123649793832688,CDP,False,False
2007,NSW,131,Macarthur,18460,BLEASDALE,Nick,1,ALP,Labor,33688.0,76622.0,0.4396648482159171,ALP,True,False
2007,NSW,131,Macarthur,17308,RAUE,Ben,2,GRN,The Greens,3334.0,76622.0,0.043512307170264414,GRN,True,False
2007,NSW,131,Macarthur,18075,FARMER,Pat,3,LP,Liberal,35996.0,76622.0,0.46978674532118714,LP,True,False
2007,NSW,131,Macarthur,18473,ELLIOTT-HALLS,Samantha,4,DEM,Democrats,618.0,76622.0,0.008065568635639895,DEM,False,False
2007,NSW,131,Macarthur,18470,GOH,Godwin,5,CDP,Christian Democratic Party (Fred Nile Group),1357.0,76622.0,0.017710318185377567,CDP,False,False
2007,NSW,131,Macarthur,18533,THOMPSON,Andy,6,NCP,Non-Custodial Parents Party (Equal Parenting),306.0,76622.0,0.00399363107201587,NCP,True,False
2007,NSW,131,Macarthur,18008,RAUCH,Douglas Fredrick,7,FFP,Family First,1323.0,76622.0,0.017266581399598028,FFP,False,False
2007,NSW,132,Mackellar,17868,BISHOP,Bronwyn,1,LP,Liberal,47343.0,83933.0,0.5640570455005779,LP,True,False
2007,NSW,132,Mackellar,17607,McLELLAN,Matt,2,IND,Independent,1651.0,83933.0,0.019670451431498932,IND,False,True
2007,NSW,132,Mackellar,18053,SHARPE,Chris,3,ALP,Labor,20439.0,83933.0,0.24351566130127603,ALP,True,False
2007,NSW,132,Mackellar,18371,HUBBARD,Mike,4,CDP,Christian Democratic Party (Fred Nile Group),1955.0,83933.0,0.02329238797612381,CDP,False,False
2007,NSW,132,Mackellar,18387,ADAMS,John,5,CCC,Climate Change Coalition,1772.0,83933.0,0.02111207749037923,CCC,False,False
2007,NSW,132,Mackellar,17314,McWHIRTER,Craige,6,GRN,The Greens,9840.0,83933.0,0.11723636710233162,GRN,True,False
2007,NSW,132,Mackellar,17990,BARNES,Clinton,7,DEM,Democrats,933.0,83933.0,0.01111600919781254,DEM,False,False
2007,NSW,133,Macquarie,18225,FLETCHER,Kirk,1,LDP,LDP,355.0,87727.0,0.0040466447045949365,LDP,False,False
2007,NSW,133,Macquarie,18383,GIFFORD,Robert,2,CDP,Christian Democratic Party (Fred Nile Group),1702.0,87727.0,0.01940109658371995,CDP,False,False
2007,NSW,133,Macquarie,17921,BARTLETT,Kerry,3,LP,Liberal,33197.0,87727.0,0.378412575375882,LP,True,False
2007,NSW,133,Macquarie,17912,LIPTAK,Charles,4,FFP,Family First,465.0,87727.0,0.0053005346130609735,FFP,False,False
2007,NSW,133,Macquarie,18087,DEBUS,Bob,5,ALP,Labor,38672.0,87727.0,0.440822095819987,ALP,True,False
2007,NSW,133,Macquarie,18133,SEGEDIN,Michael,6,CEC,Citizens Electoral Council,99.0,87727.0,0.001128500917619433,CEC,False,False
2007,NSW,133,Macquarie,17559,McCALLUM,Carmel,7,GRN,The Greens,9092.0,87727.0,0.10363970043430187,GRN,True,False
2007,NSW,133,Macquarie,15517,WILLIAMS,Tim,8,IND,Independent,4145.0,87727.0,0.04724885155083384,IND,False,True
2007,NSW,134,Mitchell,18376,FIANDER,James,1,CCC,Climate Change Coalition,1715.0,81279.0,0.02110016117324278,CCC,False,False
2007,NSW,134,Mitchell,17234,WRIGHT-TURNER,Toni,2,GRN,The Greens,4302.0,81279.0,0.0529288007972539,GRN,True,False
2007,NSW,134,Mitchell,18079,GOULD,Nigel,3,ALP,Labor,25211.0,81279.0,0.3101785208971567,ALP,True,False
2007,NSW,134,Mitchell,18280,ALLEN,Darryl,4,CDP,Christian Democratic Party (Fred Nile Group),2099.0,81279.0,0.02582462874789306,CDP,False,False
2007,NSW,134,Mitchell,15195,BODLAY,Jordie Stuart,5,IND,Independent,815.0,81279.0,0.010027190295156191,IND,False,True
2007,NSW,134,Mitchell,17899,HAWKE,Alex,6,LP,Liberal,46115.0,81279.0,0.5673667244921813,LP,True,False
2007,NSW,134,Mitchell,17878,GRAETZ,Jarrod,7,FFP,Family First,1022.0,81279.0,0.012573973597116107,FFP,False,False
2007,NSW,135,New England,17881,DETTMANN,Brian,1,ON,One Nation,1071.0,85140.0,0.012579281183932346,ON,False,False
2007,NSW,135,New England,13274,WINDSOR,Tony,2,IND,Independent,52734.0,85140.0,0.6193798449612403,IND,False,True
2007,NSW,135,New England,18206,WITTEN,Richard Innes,3,CEC,Citizens Electoral Council,225.0,85140.0,0.002642706131078224,CEC,False,False
2007,NSW,135,New England,17199,BETTS,Phil,4,NP,Nationals,19850.0,85140.0,0.23314540756401222,NP,True,False
2007,NSW,135,New England,17491,BRAND,Luke,5,CLR,Country Labor,8368.0,85140.0,0.0982851773549448,CLR,False,False
2007,NSW,135,New England,17166,TAYLOR,Bruce,6,GRN,The Greens,2892.0,85140.0,0.033967582804792104,GRN,True,False
2007,NSW,136,Newcastle,17702,EAST,Malcolm,1,FFP,Family First,1926.0,84545.0,0.02278076763853569,FFP,False,False
2007,NSW,136,Newcastle,17994,JOHNSON,Aaron,2,DEM,Democrats,891.0,84545.0,0.010538766337453428,DEM,False,False
2007,NSW,136,Newcastle,18226,PAYNE,Geoff,3,SAL,Socialist Alliance,333.0,84545.0,0.003938730853391685,SAL,False,False
2007,NSW,136,Newcastle,17155,BUMAN,Aaron,4,IND,Independent,6343.0,84545.0,0.0750251345437341,IND,False,True
2007,NSW,136,Newcastle,18084,GRIERSON,Sharon,5,ALP,Labor,42936.0,84545.0,0.5078478916553315,ALP,True,False
2007,NSW,136,Newcastle,17880,HOLT,Noel,6,SEP,Socialist Equality Party,277.0,84545.0,0.0032763617008693597,SEP,False,False
2007,NSW,136,Newcastle,17357,ECKERSLEY,Charmian,7,GRN,The Greens,8463.0,84545.0,0.10010053817493643,GRN,True,False
2007,NSW,136,Newcastle,18442,CURRY,Joel,8,IND,Independent,701.0,84545.0,0.008291442427109823,IND,False,True
2007,NSW,136,Newcastle,18390,CAINE,Milton,9,CDP,Christian Democratic Party (Fred Nile Group),1064.0,84545.0,0.012585013897924182,CDP,False,False
2007,NSW,136,Newcastle,17877,WALKER,Krysia,10,LP,Liberal,21611.0,84545.0,0.25561535277071384,LP,True,False
2007,NSW,137,North Sydney,18147,MISRA,Kundan,1,CEC,Citizens Electoral Council,245.0,85263.0,0.002873462111349589,CEC,False,False
2007,NSW,137,North Sydney,18299,BAALBERGEN,Arie,2,CDP,Christian Democratic Party (Fred Nile Group),621.0,85263.0,0.007283346821012632,CDP,False,False
2007,NSW,137,North Sydney,18458,AUSSIE-STONE,Marcus,3,IND,Independent,526.0,85263.0,0.006169147226815852,IND,False,True
2007,NSW,137,North Sydney,17876,HOCKEY,Joe,4,LP,Liberal,44177.0,85263.0,0.5181262681350645,LP,True,False
2007,NSW,137,North Sydney,17146,NIXON,Ted,5,GRN,The Greens,7851.0,85263.0,0.09207980014777806,GRN,True,False
2007,NSW,137,North Sydney,18342,THOMPSON,Barry,6,CCC,Climate Change Coalition,1119.0,85263.0,0.01312409837795996,CCC,False,False
2007,NSW,137,North Sydney,17703,CAFFERATTA,John,7,FFP,Family First,352.0,85263.0,0.004128402706918593,FFP,False,False
2007,NSW,137,North Sydney,18047,BAILEY,Mike,8,ALP,Labor,30372.0,85263.0,0.35621547447310087,ALP,True,False
2007,NSW,138,Page,9663,BEHN,Doug,1,IND,Independent,1525.0,85510.0,0.017834171441936615,IND,False,True
2007,NSW,138,Page,17752,VEGA,Mirian,2,FFP,Family First,784.0,85510.0,0.009168518301952987,FFP,False,False
2007,NSW,138,Page,18180,CULVERWELL,John,3,CEC,Citizens Electoral Council,143.0,85510.0,0.0016723190270143842,CEC,False,False
2007,NSW,138,Page,18118,MELLAND,Julia,4,DEM,Democrats,910.0,85510.0,0.010642030171909718,DEM,False,False
2007,NSW,138,Page,17162,JONGEN,Theo,5,GRN,The Greens,6930.0,85510.0,0.08104315284762016,GRN,True,False
2007,NSW,138,Page,18214,SAFFIN,Janelle,6,ALP,Labor,35636.0,85510.0,0.41674657934744475,ALP,True,False
2007,NSW,138,Page,17376,KANE,Tony,7,IND,Independent,877.0,85510.0,0.01025611039644486,IND,False,True
2007,NSW,138,Page,18372,AVASALU,Rhonda Joy,8,CDP,Christian Democratic Party (Fred Nile Group),1430.0,85510.0,0.016723190270143844,CDP,False,False
2007,NSW,138,Page,18233,BEATTY,Ben,9,LDP,LDP,462.0,85510.0,0.00540287685650801,LDP,False,False
2007,NSW,138,Page,17202,GULAPTIS,Chris,10,NP,Nationals,36813.0,85510.0,0.4305110513390247,NP,True,False
2007,NSW,139,Parkes,18520,HORAN,Tim,1,IND,Independent,17098.0,82469.0,0.2073263893099225,IND,False,True
2007,NSW,139,Parkes,18434,KIELY,Michael,2,CCC,Climate Change Coalition,939.0,82469.0,0.011386096593871636,CCC,False,False
2007,NSW,139,Parkes,18463,HAIGH,Bruce Douglas,3,IND,Independent,2153.0,82469.0,0.026106779517151898,IND,False,True
2007,NSW,139,Parkes,17204,COULTON,Mark,4,NP,Nationals,38574.0,82469.0,0.4677393929840304,NP,True,False
2007,NSW,139,Parkes,18143,STRINGER,Richard,5,CEC,Citizens Electoral Council,287.0,82469.0,0.0034800955510555483,CEC,False,False
2007,NSW,139,Parkes,17489,PATRIARCA,Margaret,6,CLR,Country Labor,20922.0,82469.0,0.2536953279414083,CLR,False,False
2007,NSW,139,Parkes,17200,PARMETER,Matt,7,GRN,The Greens,2496.0,82469.0,0.030265918102559748,GRN,True,False
2007,NSW,140,Parramatta,18271,EVANS,Rachel,1,SAL,Socialist Alliance,1015.0,85180.0,0.011915942709556234,SAL,False,False
2007,NSW,140,Parramatta,17849,GORDON,Chris,2,SEP,Socialist Equality Party,261.0,85180.0,0.003064099553885889,SEP,False,False
2007,NSW,140,Parramatta,18282,NICKOLS,Graham,3,LDP,LDP,274.0,85180.0,0.0032167175393284808,LDP,False,False
2007,NSW,140,Parramatta,17152,O'NEILL,Astrid,4,GRN,The Greens,4288.0,85180.0,0.05034045550598732,GRN,True,False
2007,NSW,140,Parramatta,17842,ROBINSON,Colin,5,LP,Liberal,32155.0,85180.0,0.3774947170697347,LP,True,False
2007,NSW,140,Parramatta,17321,MACDONALD,Alasdair,6,,,174.0,85180.0,0.002042733035923926,,False,False
2007,NSW,140,Parramatta,17737,HERNANDEZ,Rene,7,FFP,Family First,888.0,85180.0,0.010424982390232448,FFP,False,False
2007,NSW,140,Parramatta,18069,OWENS,Julie,8,ALP,Labor,43083.0,85180.0,0.5057877436017845,ALP,True,False
2007,NSW,140,Parramatta,17524,BUCKLEY,Brian,9,IND,Independent,639.0,85180.0,0.007501760976755107,IND,False,True
2007,NSW,140,Parramatta,18286,BAISSARI,Sam,10,CDP,Christian Democratic Party (Fred Nile Group),2403.0,85180.0,0.028210847616811457,CDP,False,False
2007,NSW,249,Paterson,18081,ARNEMAN,Jim,1,ALP,Labor,35291.0,83916.0,0.4205515038848372,ALP,True,False
2007,NSW,249,Paterson,18109,HENNELLY,Paul,2,FPY,The Fishing Party,1073.0,83916.0,0.012786596119929453,FPY,False,False
2007,NSW,249,Paterson,17313,DONNELLY,Judy,3,GRN,The Greens,4344.0,83916.0,0.051766051766051764,GRN,True,False
2007,NSW,249,Paterson,17741,STOKES,Christopher,4,FFP,Family First,559.0,83916.0,0.006661423328089995,FFP,False,False
2007,NSW,249,Paterson,18115,KING,Tony,5,CEC,Citizens Electoral Council,341.0,83916.0,0.00406358739692073,CEC,False,False
2007,NSW,249,Paterson,18338,HAYNES,Heather,6,CDP,Christian Democratic Party (Fred Nile Group),1010.0,83916.0,0.012035845369178703,CDP,False,False
2007,NSW,249,Paterson,17872,HAMBERGER,John,7,ON,One Nation,832.0,83916.0,0.009914676581343249,ON,False,False
2007,NSW,249,Paterson,17859,BALDWIN,Bob,8,LP,Liberal,40466.0,83916.0,0.48222031555364886,LP,True,False
2007,NSW,142,Prospect,17734,LEVER,Carolyn,1,FFP,Family First,2655.0,79300.0,0.033480453972257254,FFP,False,False
2007,NSW,142,Prospect,17320,GEBILAGIN,Lizza,2,GRN,The Greens,3618.0,79300.0,0.04562421185372005,GRN,True,False
2007,NSW,142,Prospect,17843,ARTHUR,Lily,3,LP,Liberal,24705.0,79300.0,0.31153846153846154,LP,True,False
2007,NSW,142,Prospect,18295,CALLANDER,Jason,4,CDP,Christian Democratic Party (Fred Nile Group),2187.0,79300.0,0.027578814627994955,CDP,False,False
2007,NSW,142,Prospect,18156,BOWEN,Chris,5,ALP,Labor,46135.0,79300.0,0.5817780580075662,ALP,True,False
2007,NSW,144,Reid,18448,SHARAH,Alex,1,CDP,Christian Democratic Party (Fred Nile Group),3170.0,79438.0,0.03990533497822201,CDP,False,False
2007,NSW,144,Reid,18428,IHRAM,Silma,2,DEM,Democrats,1123.0,79438.0,0.014136811097963192,DEM,False,False
2007,NSW,144,Reid,17149,LIPSCOMBE,Mark,3,GRN,The Greens,4160.0,79438.0,0.052367884387824463,GRN,True,False
2007,NSW,144,Reid,17937,LAMBERT,Veronica,4,FFP,Family First,1301.0,79438.0,0.016377552304942217,FFP,False,False
2007,NSW,144,Reid,17963,OUEIK,Ronney,5,LP,Liberal,21516.0,79438.0,0.27085274050202673,LP,True,False
2007,NSW,144,Reid,18451,JOHNSON,Hal,6,CEC,Citizens Electoral Council,429.0,79438.0,0.0054004380774943985,CEC,False,False
2007,NSW,144,Reid,18202,FERGUSON,Laurie,7,ALP,Labor,47739.0,79438.0,0.600959238651527,ALP,True,False
2007,NSW,145,Richmond,18209,FARMILO,Daniel,1,LDP,LDP,1320.0,81486.0,0.01619910168617922,LDP,False,False
2007,NSW,145,Richmond,18050,ELLIOT,Justine,2,ALP,Labor,35699.0,81486.0,0.43809979628402423,ALP,True,False
2007,NSW,145,Richmond,17289,EBONO,Giovanni,3,GRN,The Greens,12168.0,81486.0,0.14932626463441573,GRN,True,False
2007,NSW,145,Richmond,17226,PAGE,Sue,4,NP,Nationals,30134.0,81486.0,0.3698058562207005,NP,True,False
2007,NSW,145,Richmond,18131,McCALLUM,Graham,5,CEC,Citizens Electoral Council,176.0,81486.0,0.002159880224823896,CEC,False,False
2007,NSW,145,Richmond,18531,SLEDGE,Scott,6,DEM,Democrats,950.0,81486.0,0.011658444395356257,DEM,False,False
2007,NSW,145,Richmond,18292,RAYMOND,Barbara Jean,7,CDP,Christian Democratic Party (Fred Nile Group),1039.0,81486.0,0.01275065655450016,CDP,False,False
2007,NSW,250,Riverina,18192,JOHNSON,Gary,1,CEC,Citizens Electoral Council,1141.0,84358.0,0.013525688138647194,CEC,False,False
2007,NSW,250,Riverina,17205,HULL,Kay,2,NP,Nationals,52779.0,84358.0,0.6256549467744612,NP,True,False
2007,NSW,250,Riverina,17487,KNOX,Peter,3,CLR,Country Labor,24471.0,84358.0,0.2900851134450793,CLR,False,False
2007,NSW,250,Riverina,17568,GOODLASS,Ray,4,GRN,The Greens,4130.0,84358.0,0.04895801228099291,GRN,True,False
2007,NSW,250,Riverina,17890,HESKETH,Craig,5,ON,One Nation,1837.0,84358.0,0.021776239360819367,ON,False,False
2007,NSW,146,Robertson,18333,GRANT,George,1,CDP,Christian Democratic Party (Fred Nile Group),1929.0,87210.0,0.022119023047815618,CDP,False,False
2007,NSW,146,Robertson,17724,LE,Daniel,2,FFP,Family First,708.0,87210.0,0.008118335053319574,FFP,False,False
2007,NSW,146,Robertson,18184,TOMLIN,Nicholas,3,CEC,Citizens Electoral Council,141.0,87210.0,0.0016167870657034743,CEC,False,False
2007,NSW,146,Robertson,17814,RYAN,Helen,4,ON,One Nation,924.0,87210.0,0.010595115239078088,ON,False,False
2007,NSW,146,Robertson,17280,WROBLEWSKI,Mira,5,GRN,The Greens,6279.0,87210.0,0.07199862401100791,GRN,True,False
2007,NSW,146,Robertson,17810,LLOYD,Jim,6,LP,Liberal,39792.0,87210.0,0.4562779497764018,LP,True,False
2007,NSW,146,Robertson,18082,NEAL,Belinda,7,ALP,Labor,37437.0,87210.0,0.42927416580667355,ALP,True,False
2007,NSW,148,Shortland,17626,PARSONS,Keith,1,GRN,The Greens,7097.0,85541.0,0.0829660630574812,GRN,True,False
2007,NSW,148,Shortland,18061,HALL,Jill,2,ALP,Labor,48525.0,85541.0,0.5672718345588665,ALP,True,False
2007,NSW,148,Shortland,17858,KEALY,Jon,3,LP,Liberal,26620.0,85541.0,0.3111958008440397,LP,True,False
2007,NSW,148,Shortland,17732,REEVES,Matthew,4,FFP,Family First,1644.0,85541.0,0.01921885411673934,FFP,False,False
2007,NSW,148,Shortland,18287,WALLACE,Les,5,CDP,Christian Democratic Party (Fred Nile Group),1655.0,85541.0,0.019347447422873244,CDP,False,False
2007,NSW,149,Sydney,17918,ANDERSON,Georgina,1,LP,Liberal,20440.0,76564.0,0.2669661982132595,LP,True,False
2007,NSW,149,Sydney,18166,FORD,Adrian,2,CEC,Citizens Electoral Council,184.0,76564.0,0.002403218222663393,CEC,False,False
2007,NSW,149,Sydney,18415,LEONG,Jenny,3,GRN,The Greens,15854.0,76564.0,0.20706859620709472,GRN,True,False
2007,NSW,149,Sydney,18296,LEE,John,4,CDP,Christian Democratic Party (Fred Nile Group),727.0,76564.0,0.009495324173240687,CDP,False,False
2007,NSW,149,Sydney,15520,WARD,Jane,5,IND,Independent,979.0,76564.0,0.012786688260801421,IND,False,True
2007,NSW,149,Sydney,18088,PLIBERSEK,Tanya,6,ALP,Labor,37506.0,76564.0,0.4898646883652892,ALP,True,False
2007,NSW,149,Sydney,18439,MATERAZZO,Mayo,7,DEM,Democrats,874.0,76564.0,0.011415286557651115,DEM,False,False
2007,NSW,150,Throsby,17644,MORAN,Peter Charles,1,GRN,The Greens,7308.0,80447.0,0.09084241798948375,GRN,True,False
2007,NSW,150,Throsby,18068,GEORGE,Jennie,2,ALP,Labor,52275.0,80447.0,0.6498067050356136,ALP,True,False
2007,NSW,150,Throsby,18406,DEAKES,Scott Gordon,3,CDP,Christian Democratic Party (Fred Nile Group),2598.0,80447.0,0.03229455417852748,CDP,False,False
2007,NSW,150,Throsby,17887,WRIGHT,Stuart,4,LP,Liberal,18266.0,80447.0,0.22705632279637525,LP,True,False
2007,NSW,151,Warringah,18029,ABBOTT,Tony,1,LP,Liberal,46398.0,85091.0,0.5452750584668179,LP,True,False
2007,NSW,151,Warringah,18006,HARRIS,Conny,2,GRN,The Greens,10660.0,85091.0,0.1252776439341411,GRN,True,False
2007,NSW,151,Warringah,18200,JOHANSON,Georgina,3,DEM,Democrats,1095.0,85091.0,0.012868575995111117,DEM,False,False
